2,0,-1,6,6,0,0,0,-1,7,11,0,-1,9,7,11,4,5,9,8,1,3,10,10,8,-9,-2,-2,-2,-9,
2,0,-1,6,6,0,0,0,-1,7,11,0,5,9,7,11,4,-1,9,8,1,3,10,10,8,-9,-2,-2,-2,-9,
2,0,-1,6,6,0,0,0,-1,7,11,0,5,9,7,11,-1,4,9,8,1,3,10,10,8,-9,-2,-2,-2,-9,
2,0,-1,6,6,0,0,0,-1,7,11,0,5,9,7,11,3,4,9,8,1,-1,10,10,8,-9,-2,-2,-2,-9,
2,0,6,6,-1,0,0,0,-1,7,11,0,5,9,7,11,3,4,9,8,1,-1,10,10,8,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,-1,7,11,0,5,9,-1,11,3,4,9,8,1,-1,10,10,8,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,-1,7,11,0,5,9,8,11,3,4,9,8,1,-1,10,10,-1,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,-1,7,11,0,5,9,8,11,3,4,9,8,1,10,10,-1,-1,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,-1,7,11,0,5,-1,8,11,3,4,9,8,1,10,10,9,-1,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,-1,7,11,0,-1,5,8,11,3,4,9,8,1,10,10,9,-1,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,5,7,11,0,-1,-1,8,11,3,4,9,8,1,10,10,9,-1,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,5,7,11,0,-1,9,8,11,3,4,9,8,1,10,10,-1,-1,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,5,7,11,0,-1,9,8,11,3,4,9,8,1,-1,10,10,-1,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,5,7,11,0,-1,9,8,11,-1,4,9,8,1,3,10,10,-1,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,5,7,11,0,-1,9,8,11,-1,4,9,8,1,3,-1,10,10,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,5,7,11,0,-1,9,8,11,-1,-1,9,8,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,5,7,11,0,9,-1,8,11,-1,9,-1,8,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,7,0,0,0,5,7,11,0,9,8,-1,11,-1,9,8,-1,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,-1,0,0,0,5,7,11,0,9,8,7,11,-1,9,8,-1,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,-1,0,0,0,5,-1,11,0,9,8,7,11,-1,9,8,7,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,-1,0,0,0,-1,5,11,0,9,8,7,11,-1,9,8,7,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,-1,11,0,9,8,7,11,-1,9,8,7,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,7,11,0,9,8,7,11,-1,9,8,-1,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,9,8,7,11,-1,9,-1,-1,1,3,4,10,10,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,9,8,7,11,-1,9,10,10,1,3,4,-1,-1,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,9,8,7,11,-1,9,10,10,1,3,-1,4,-1,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,9,8,7,11,-1,9,10,10,1,-1,3,4,-1,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,9,8,7,11,-1,9,10,10,1,-1,3,-1,4,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,9,8,7,11,-1,9,10,10,1,-1,-1,3,4,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,-1,8,7,11,-1,9,10,10,1,-1,9,3,4,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,-1,8,7,11,9,-1,10,10,1,9,-1,3,4,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,-1,8,7,11,9,-1,10,10,1,9,3,-1,4,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,-1,8,7,11,9,-1,10,10,1,9,3,4,-1,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,7,11,0,-1,8,7,11,9,10,10,-1,1,9,3,4,-1,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,-1,11,0,-1,8,7,11,9,10,10,7,1,9,3,4,-1,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,8,-1,11,0,-1,8,-1,11,9,10,10,7,1,9,3,4,7,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,8,11,0,-1,-1,8,11,9,10,10,7,1,9,3,4,7,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,8,11,0,10,10,8,11,9,-1,-1,7,1,9,3,4,7,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,8,11,0,10,10,8,11,9,3,-1,7,1,9,-1,4,7,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,8,11,0,10,10,8,11,9,3,-1,7,1,9,4,-1,7,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,8,11,0,10,10,8,11,9,3,7,-1,1,9,4,7,-1,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,-1,11,0,10,10,8,11,9,3,7,8,1,9,4,7,-1,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,-1,11,0,10,10,-1,11,9,3,7,8,1,9,4,7,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,-1,11,0,-1,10,10,11,9,3,7,8,1,9,4,7,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,-1,-1,11,0,3,10,10,11,9,-1,7,8,1,9,4,7,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,10,10,11,0,3,-1,-1,11,9,-1,7,8,1,9,4,7,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,10,10,11,0,-1,3,-1,11,9,-1,7,8,1,9,4,7,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,10,10,11,0,-1,-1,3,11,9,-1,7,8,1,9,4,7,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,10,10,11,0,-1,7,3,11,9,-1,7,8,1,9,4,-1,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,10,10,11,0,-1,7,3,11,9,-1,7,8,1,9,-1,4,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,10,10,11,0,-1,7,3,11,-1,9,7,8,1,-1,9,4,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,10,10,11,0,-1,7,3,11,-1,9,7,8,-1,1,9,4,8,-9,-2,-2,-2,-9,
2,0,6,6,5,0,0,0,10,10,-1,0,-1,7,3,11,-1,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
2,-1,6,6,5,-1,0,-1,10,10,0,0,0,7,3,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
-1,-1,6,6,5,2,0,-1,10,10,0,0,0,7,3,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
-1,6,6,-1,5,2,0,-1,10,10,0,0,0,7,3,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
-1,6,6,5,-1,2,0,-1,10,10,0,0,0,7,3,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
6,6,-1,5,-1,2,0,-1,10,10,0,0,0,7,3,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
6,6,5,-1,-1,2,0,-1,10,10,0,0,0,7,3,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
6,6,-1,-1,-1,2,0,5,10,10,0,0,0,7,3,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
6,6,-1,10,10,2,0,5,-1,-1,0,0,0,7,3,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
6,6,-1,10,10,2,0,5,-1,3,0,0,0,7,-1,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
6,6,-1,10,10,2,0,5,3,-1,0,0,0,7,-1,11,0,9,7,8,11,1,9,4,8,-9,-2,-2,-2,-9,
6,6,-1,10,10,2,0,5,3,-1,0,0,0,7,8,11,0,9,7,8,11,1,9,4,-1,-9,-2,-2,-2,-9,
6,6,-1,10,10,2,0,5,3,-1,0,0,0,7,8,11,0,9,7,8,11,1,9,-1,4,-9,-2,-2,-2,-9,
6,6,-1,10,10,2,0,5,3,8,0,0,0,7,8,11,0,9,7,-1,11,1,9,-1,4,-9,-2,-2,-2,-9,
6,6,10,10,-1,2,0,5,3,8,0,0,0,7,8,11,0,9,7,-1,11,1,9,-1,4,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,3,8,0,0,0,7,-1,11,0,9,7,-1,11,1,9,-1,4,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,3,8,0,0,0,-1,7,11,0,9,-1,7,11,1,9,-1,4,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,3,8,0,0,0,-1,7,11,0,-1,9,7,11,1,-1,9,4,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,3,8,0,0,0,9,7,11,0,-1,9,7,11,1,-1,-1,4,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,3,8,0,0,0,9,7,11,0,-1,9,7,11,1,-1,4,-1,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,3,8,0,0,0,9,7,11,0,-1,9,7,11,1,4,-1,-1,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,3,8,0,0,0,9,-1,11,0,-1,9,7,11,1,4,-1,7,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,3,8,0,0,0,-1,-1,11,0,-1,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,-1,8,0,0,0,3,-1,11,0,-1,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,5,-1,8,0,0,0,-1,3,11,0,-1,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
6,6,10,10,8,2,0,-1,5,8,0,0,0,-1,3,11,0,-1,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
6,6,10,10,8,2,-1,0,5,8,-1,0,0,0,3,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
6,6,10,10,8,-1,-1,0,5,8,2,0,0,0,3,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
-1,-1,10,10,8,6,6,0,5,8,2,0,0,0,3,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
-1,10,10,-1,8,6,6,0,5,8,2,0,0,0,3,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
-1,10,10,5,8,6,6,0,-1,8,2,0,0,0,3,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
10,10,-1,5,8,6,6,0,-1,8,2,0,0,0,3,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
10,10,5,-1,8,6,6,0,-1,8,2,0,0,0,3,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
10,10,5,8,-1,6,6,0,8,-1,2,0,0,0,3,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
10,10,5,8,-1,6,6,0,8,3,2,0,0,0,-1,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
10,10,5,8,3,6,6,0,8,-1,2,0,0,0,-1,11,-1,0,9,7,11,1,4,9,7,-9,-2,-2,-2,-9,
10,10,5,8,3,6,6,0,8,-1,2,0,0,0,7,11,-1,0,9,7,11,1,4,9,-1,-9,-2,-2,-2,-9,
10,10,5,8,3,6,6,0,8,7,2,0,0,0,7,11,-1,0,9,-1,11,1,4,9,-1,-9,-2,-2,-2,-9,
10,10,5,8,3,6,6,0,8,7,2,0,0,0,7,11,-1,0,-1,9,11,1,4,-1,9,-9,-2,-2,-2,-9,
10,10,5,8,3,6,6,0,8,7,2,0,0,0,7,11,-1,0,-1,9,11,1,-1,4,9,-9,-2,-2,-2,-9,
10,10,5,8,3,6,6,-1,8,7,2,-1,0,-1,7,11,0,0,0,9,11,1,0,4,9,-9,-2,-2,-2,-9,
10,10,5,8,3,6,6,-1,8,7,-1,2,0,-1,7,11,0,0,0,9,11,1,0,4,9,-9,-2,-2,-2,-9,
10,10,5,-1,3,6,6,-1,8,7,-1,2,0,8,7,11,0,0,0,9,11,1,0,4,9,-9,-2,-2,-2,-9,
10,10,5,3,-1,6,6,-1,8,7,-1,2,0,8,7,11,0,0,0,9,11,1,0,4,9,-9,-2,-2,-2,-9,
10,10,5,3,7,6,6,-1,8,7,-1,2,0,8,-1,11,0,0,0,9,11,1,0,4,9,-9,-2,-2,-2,-9,
10,10,5,3,7,6,6,-1,8,7,-1,2,0,8,9,11,0,0,0,9,11,1,0,4,-1,-9,-2,-2,-2,-9,
10,10,5,3,7,6,6,-1,8,7,-1,2,0,8,9,11,0,0,0,9,11,1,0,-1,4,-9,-2,-2,-2,-9,
10,10,5,3,7,6,6,-1,8,7,11,2,0,8,9,11,0,0,0,9,-1,1,0,-1,4,-9,-2,-2,-2,-9,
10,10,5,3,7,6,6,-1,8,7,11,2,0,8,9,11,0,0,0,9,1,-1,0,-1,4,-9,-2,-2,-2,-9,
10,10,5,3,7,6,6,-1,8,7,11,2,-1,8,9,11,-1,0,-1,9,1,0,0,0,4,-9,-2,0,-2,-9,
